Label;SkillsCount;SkillsCombinationRarity;SkillsCombinationRarityPerCrewRarity;MaxRarity;VoyRank;GauntletRank;ScienceSkillCore;ScienceSkillRangeMin;ScienceSkillRangeMax;SecuritySkillCore;SecuritySkillRangeMin;SecuritySkillRangeMax;CommandSkillCore;CommandSkillRangeMin;CommandSkillRangeMax;DiplomacySkillCore;DiplomacySkillRangeMin;DiplomacySkillRangeMax;EngineeringSkillCore;EngineeringSkillRangeMin;EngineeringSkillRangeMax;MedicineSkillCore;MedicineSkillRangeMin;MedicineSkillRangeMax;B_CMD;A_CMD;B_SCI;A_SCI;B_SEC;A_SEC;V_CMD_SCI;G_CMD_SCI;V_CMD_SEC;G_CMD_SEC;V_CMD_ENG;G_CMD_ENG;V_CMD_DIP;G_CMD_DIP;V_CMD_MED;G_CMD_MED;V_SCI_SEC;G_SCI_SEC;V_SCI_ENG;G_SCI_ENG;V_SCI_DIP;G_SCI_DIP;V_SCI_MED;G_SCI_MED;V_SEC_ENG;G_SEC_ENG;V_SEC_DIP;G_SEC_DIP;V_SEC_MED;G_SEC_MED;V_ENG_DIP;V_ENG_MED;V_DIP_MED;EventsCount;IsInPortal;DaysFromDateAdded;InCollectionsCount;IsInSeries_ds9;IsInSeries_dsc;IsInSeries_ent;IsInSeries_original;IsInSeries_pic;IsInSeries_tas;IsInSeries_tng;IsInSeries_tos;IsInSeries_voy;ShipBattleAccuracyMax;ShipBattleEvasionMax;ShipBattleCritChanceMax;ShipBattleCritBonusMax;ActionBonusAmount;ActionCooldown;ActionInitialCooldown;ActionDuration;ActionLimit;ActionBonusType;ActionAbilityCondition;ActionAbilityType;ActionAbilityAmount;ActionPenaltyType;ActionPenaltyAmount;TraitsCount;Traits;TraitsHidden
2;3;0.021582734;0.027600849;5;16;210;0;0;0;1294;249;477;0;0;0;954;162;314;0;0;0;566;65;168;0;0;0;0;26;7;729;0;162;255;666;0;319;479;311;611;66;135;491;0;237;403;238;413;68;121;3;39;8;36;192;201;43;20;True;397;2;True;False;False;False;False;False;False;False;False;375;475;120;210;9;10;6;8;0;0;0;0;0;0;0;7;Federation,Starfleet,Athlete,Resourceful,Trill,Counselor,Costumed;nonhuman,female,organic,ds9,lieutenant_commander,bridge_crew,dax,niners,crew_max_rarity_5
3;3;0.021582734;0.055555556;4;512;435;545;135;342;875;156;352;345;64;148;0;0;0;0;0;0;0;0;0;517;522;254;216;191;184;360;170;277;259;636;680;717;753;603;635;109;42;384;254;589;417;343;241;330;295;472;451;276;264;845;700;800;25;True;392;0;False;False;False;False;False;False;False;True;False;200;450;187;200;9;10;6;8;0;2;0;0;0;1;2;5;Android,UndercoverOperative,Explorer,Starfleet,Federation;male,artificial_life,tos,captain,bridge_crew,kirk,crew_max_rarity_4
4;3;0.02877698;0.05732484;5;132;668;0;0;0;1344;150;303;548;62;98;0;0;0;1054;109;210;0;0;0;342;421;0;0;5;35;449;796;96;330;48;311;524;798;362;689;101;387;186;364;743;0;498;0;7;111;197;498;59;321;217;121;639;17;True;390;1;False;True;False;False;False;False;False;False;False;500;450;95;150;9;8;6;5;0;0;0;0;0;0;0;4;Barzan,Starfleet,Federation,Brutal;evsuit,nonhuman,female,dsc,nhan,crew_max_rarity_5
1;3;0.021582734;0.027600849;3;856;866;0;0;0;215;38;100;0;0;0;571;71;167;0;0;0;335;62;178;0;0;0;0;542;545;971;0;869;774;967;0;740;718;746;600;859;807;936;0;720;689;642;404;826;687;666;597;580;408;704;615;461;20;True;390;2;False;False;False;False;False;False;True;False;False;240;165;75;100;4;10;8;8;0;0;2;6;1000;0;0;7;Federation,Starfleet,Human,Survivalist,Communicator,Diplomat,CulturalFigure;male,organic,tng,captain,bridge_crew,picard,crew_max_rarity_3
2;3;0.01438849;0.02972399;5;86;243;489;71;174;0;0;0;0;0;0;0;0;0;1050;138;312;1231;220;490;0;0;293;308;0;0;462;685;719;0;167;350;750;0;41;108;455;665;62;132;495;684;31;47;181;361;769;0;49;113;187;1;83;21;True;385;2;False;True;False;False;False;False;False;False;False;595;215;110;225;7;12;6;10;3;0;0;3;12;0;0;8;Starfleet,Federation,Human,JuryRigger,Resourceful,Veteran,Survivalist,Desperate;female,organic,dsc,jett_reno,crew_max_rarity_5
3;3;0.01438849;0.04883227;5;53;325;498;82;182;0;0;0;0;0;0;1022;136;294;0;0;0;1297;192;423;0;0;289;298;0;0;429;654;712;0;680;0;306;524;30;162;431;638;314;416;75;185;28;72;637;0;289;533;41;170;180;28;5;7;True;383;0;False;False;False;False;True;False;False;False;False;265;475;105;220;9;8;8;6;0;1;0;4;1500;0;0;6;Android,Counselor,Xenoanthropology,Romantic,Human,Civilian;artificial_life,pic,female,soji,crew_max_rarity_5
8;2;0.035971224;0.1;5;400;767;0;0;0;1330;158;384;1054;72;186;0;0;0;0;0;0;0;0;0;77;152;0;0;11;21;323;655;55;211;299;619;429;693;265;571;156;290;661;0;812;0;643;0;138;260;246;421;105;227;802;616;751;12;True;383;1;False;False;False;False;True;False;False;False;False;565;400;135;250;10;10;8;6;0;0;0;0;0;0;0;5;Romulan,Duelist,QowatMilat,Survivalist,Spiritual;nonhuman,male,pic,elnor,crew_max_rarity_5
6;3;0.035971224;0.07310705;3;894;917;505;46;137;0;0;0;343;49;122;157;40;85;0;0;0;0;0;0;518;547;284;319;0;0;620;538;832;749;815;718;795;653;785;676;779;760;635;501;700;617;612;469;967;0;929;852;960;0;899;943;879;19;True;383;1;False;True;False;False;False;False;False;False;False;325;400;130;160;5;8;6;8;0;2;0;0;0;0;0;4;Federation,Starfleet,Casual,Human;female,organic,dsc,airiam,crew_max_rarity_3
8;3;0.035971224;0.07310705;4;527;706;360;54;144;0;0;0;617;69;173;905;137;299;0;0;0;0;0;0;300;338;366;372;0;0;371;426;592;678;519;644;216;302;504;591;698;741;476;485;245;240;431;454;816;0;471;524;807;0;352;710;302;1;True;383;0;False;False;False;False;True;False;False;False;False;350;500;193;145;8;10;8;5;0;0;0;1;200;0;0;6;Human,Civilian,Federation,Desperate,Communicator,Gambler;female,organic,pic,raffi,crew_max_rarity_4
5;3;0.035971224;0.21443737;5;75;384;0;0;0;531;44;112;987;139;305;1289;212;425;0;0;0;0;0;0;123;129;0;0;348;412;214;411;138;339;177;344;9;82;152;340;447;792;521;0;106;234;478;0;396;676;58;190;346;655;66;442;70;13;True;378;1;False;False;False;False;True;False;False;False;False;465;325;153;250;7;12;8;8;0;2;2;7;20;0;0;6;Romulan,UndercoverOperative,Crafty,Resourceful,Investigator,Scoundrel;nonhuman,pic,narek,crew_max_rarity_5
9;3;0.035971224;0.21443737;5;209;85;0;0;0;917;172;374;1092;321;706;466;32;53;0;0;0;0;0;0;63;8;0;0;160;142;104;34;24;5;79;20;114;66;43;22;254;284;565;0;564;834;532;0;224;252;152;326;199;224;530;497;463;1;True;371;0;False;False;False;False;True;False;False;False;False;200;300;80;175;8;12;4;4;0;2;0;7;25;0;0;5;Human,Federation,Starfleet,Brutal,Investigator;female,organic,pic,clancy,crew_max_rarity_5
4;3;0.01438849;0.04883227;5;95;198;476;66;156;0;0;0;0;0;0;1280;234;464;0;0;0;932;130;404;0;0;300;323;0;0;486;724;723;0;693;0;190;288;169;236;477;697;342;458;49;87;45;99;653;0;157;258;172;242;58;117;6;22;True;369;1;False;True;False;False;False;False;False;False;False;500;375;180;150;10;12;10;8;0;0;0;0;0;0;0;6;Kelpien,Federation,Starfleet,Exobiology,Linguist,Desperate;nonhuman,organic,dsc,bridge_crew,first_officer,saru,crew_max_rarity_5
3;3;0.035971224;0.21443737;4;530;715;0;0;0;906;140;322;649;74;189;337;43;91;0;0;0;0;0;0;270;307;0;0;166;179;557;648;186;253;496;608;462;552;477;563;367;374;741;0;717;798;723;0;329;332;337;365;275;308;698;711;610;16;True;369;1;False;False;False;False;True;False;False;False;False;430;390;62;210;6;12;8;6;0;2;0;7;25;0;0;7;Human,Borg,Civilian,Federation,Maverick,Brutal,Marksman;nonhuman,female,organic,pic,seven,crew_max_rarity_4
2;3;0.01438849;0.02972399;4;535;523;606;129;277;0;0;0;0;0;0;0;0;0;358;63;184;825;143;311;0;0;229;209;0;0;552;473;859;0;632;642;887;0;325;335;545;441;268;154;581;498;91;75;599;574;892;0;306;328;668;131;335;7;True;369;2;False;False;False;False;True;False;False;False;False;410;315;118;100;8;12;6;6;0;1;0;0;0;2;2;7;Doctor,Starfleet,Federation,Human,Innovator,UndercoverOperative,Cyberneticist;female,organic,pic,jurati,crew_max_rarity_4
4;3;0.02877698;0.033333335;5;88;379;1203;257;658;0;0;0;978;42;113;0;0;0;645;54;142;0;0;0;136;215;43;6;0;0;13;30;352;764;51;478;394;805;232;696;77;62;33;26;104;91;60;60;340;640;772;0;622;0;365;199;632;17;True;369;1;False;False;False;False;True;False;False;False;False;165;425;100;50;7;10;6;8;2;1;0;3;15;0;0;6;Civilian,Federation,Cyberneticist,Caregiver,Borg,CulturalFigure;nonhuman,male,organic,pic,hugh,crew_max_rarity_5
2;3;0.021582734;0.055555556;3;860;870;225;22;105;524;85;183;357;55;160;0;0;0;0;0;0;0;0;0;500;508;407;412;353;371;701;546;563;431;778;678;838;747;743;631;623;449;759;553;864;809;741;507;674;550;784;712;638;535;960;919;947;16;True;364;3;False;False;False;False;False;False;False;False;True;365;375;170;100;3;8;6;8;0;2;0;1;200;0;0;7;Vulcan,Federation,Starfleet,Telepath,Tactician,Hunter,Marksman;nonhuman,male,organic,evsuit,voy,lieutenant_commander,bridge_crew,tuvok,crew_max_rarity_3
7;3;0.035971224;0.21443737;4;553;515;0;0;0;330;111;211;840;118;271;567;129;255;0;0;0;0;0;0;216;221;0;0;490;464;417;483;311;263;371;412;247;238;332;397;680;548;749;0;596;517;731;0;596;493;432;250;561;470;572;721;499;19;True;362;0;False;False;False;False;True;False;False;False;False;400;250;137;145;8;8;4;5;0;1;0;0;0;0;0;8;Human,Pilot,Survivalist,Resourceful,Casual,Federation,Civilian,Scoundrel;male,pic,rios,crew_max_rarity_4
5;3;0.021582734;0.055555556;5;126;563;516;72;157;1331;207;332;1028;86;195;0;0;0;0;0;0;0;0;0;91;166;272;296;10;22;67;339;26;204;211;581;347;667;187;539;25;116;326;454;487;703;273;419;87;262;182;423;47;230;731;462;638;12;True;357;2;False;False;False;False;True;False;False;False;False;475;390;210;200;10;8;8;6;0;0;0;0;0;0;0;8;Vulcan,Romulan,Starfleet,Federation,UndercoverOperative,ZhatVash,TalShiar,Telepath;female,organic,pic,oh,crew_max_rarity_5
8;2;0.035971224;0.074074075;5;380;468;1033;190;335;0;0;0;0;0;0;0;0;0;1316;202;440;0;0;0;0;0;68;75;0;0;276;325;793;0;123;149;827;0;733;0;283;315;9;17;308;357;177;208;123;179;838;0;719;0;130;63;733;34;True;355;1;False;True;False;False;False;False;False;False;False;500;350;230;110;6;12;8;10;0;1;0;2;25;0;0;9;JuryRigger,Survivalist,Astrophysicist,Human,Section31,UndercoverOperative,Federation,Desperate,Caregiver;female,organic,dsc,gburnham,crew_max_rarity_5
4;3;0.021582734;0.011111111;5;130;265;512;73;183;962;121;259;0;0;0;0;0;0;0;0;0;1247;210;527;0;0;277;283;138;171;448;667;326;533;707;0;759;0;34;92;53;205;321;428;475;673;29;42;231;420;361;588;4;13;732;32;77;9;True;350;1;False;False;False;False;False;False;False;False;True;515;450;105;135;6;12;10;8;0;0;0;2;25;0;0;5;Vidiian,Survivalist,Brutal,Doctor,Thief;male,organic,voy,dereth,crew_max_rarity_5
5;3;0.02877698;0.05732484;4;501;591;0;0;0;392;66;132;861;147;295;0;0;0;618;109;277;0;0;0;202;206;0;0;444;462;390;412;274;306;95;64;484;513;305;342;669;736;375;311;852;0;710;0;296;217;717;805;549;618;550;289;793;19;True;348;0;False;False;False;False;False;False;False;False;True;550;400;184;160;7;8;6;8;0;1;0;0;0;0;0;6;Federation,Human,Starfleet,Musician,Romantic,Pilot;male,organic,voy,kim,crew_max_rarity_4
8;2;0.035971224;0.037037037;5;406;698;1035;77;148;0;0;0;0;0;0;1279;223;444;0;0;0;0;0;0;0;0;67;122;0;0;348;718;809;0;787;0;255;313;751;0;340;693;267;457;28;92;213;423;749;0;237;287;742;0;138;624;135;2;True;348;0;True;False;False;False;False;False;False;False;False;500;265;254;150;7;10;8;6;2;1;0;1;400;0;0;5;Human,Federation,Starfleet,Romantic,Botanist;female,organic,ds9,keiko,crew_max_rarity_5
2;3;0.035971224;0.21443737;5;8;115;0;0;0;1281;298;601;1030;152;317;467;64;151;0;0;0;0;0;0;88;99;0;0;34;2;179;386;1;24;143;316;137;296;112;307;50;63;485;0;465;716;444;0;55;59;42;56;27;47;425;396;365;27;True;343;1;False;False;False;False;True;False;False;False;False;400;375;232;235;8;8;6;8;0;2;1;7;15;0;0;6;Human,Brutal,UndercoverOperative,Civilian,Costumed,Scoundrel;male,organic,pic,admiral,bridge_crew,picard,crew_max_rarity_5
10;2;0.035971224;0.044444446;4;764;846;884;107;286;0;0;0;668;74;188;0;0;0;0;0;0;0;0;0;257;296;123;156;0;0;170;191;624;655;564;613;650;687;541;566;494;463;356;307;535;515;310;290;909;0;930;0;896;0;905;852;882;7;True;341;0;False;False;False;False;False;False;False;False;True;300;575;178;120;5;14;8;8;0;1;0;4;1500;0;0;6;Human,Desperate,Starfleet,Federation,TemporalAgent,Survivalist;organic,voy,braxton,crew_max_rarity_4
2;3;0.035971224;0.21443737;5;19;216;0;0;0;1319;190;421;497;86;266;991;145;308;0;0;0;0;0;0;393;381;0;0;13;12;398;532;84;128;351;468;129;205;313;437;75;218;492;0;227;436;452;0;71;193;4;62;37;168;181;404;182;26;False;341;3;False;False;False;False;False;False;False;False;True;700;390;172;280;9;8;6;5;0;0;0;0;0;0;0;9;Romantic,Human,Costumed,Federation,Starfleet,Diplomat,Maverick,Duelist,Klingon;male,organic,lieutenant,voy,paris,crew_max_rarity_5
5;3;0.035971224;0.21443737;5;58;337;0;0;0;509;69;143;997;137;332;1289;196;407;0;0;0;0;0;0;115;110;0;0;362;407;207;387;132;279;168;317;7;86;141;308;438;711;510;0;108;264;468;0;387;620;62;173;338;600;67;429;71;14;False;336;1;False;False;True;False;False;False;False;False;False;400;500;170;130;9;10;10;8;0;1;0;0;0;0;0;5;Human,Starfleet,Casual,Pilot,Inspiring;male,organic,ent,archer,crew_max_rarity_5
5;3;0.035971224;0.07310705;5;127;291;1282;203;388;0;0;0;456;91;181;985;151;331;0;0;0;0;0;0;430;451;13;25;0;0;39;79;514;647;424;593;155;247;397;549;106;251;105;197;13;40;72;178;666;0;311;471;633;0;196;461;199;18;False;334;0;True;False;False;False;False;False;False;False;False;375;565;152;175;7;12;10;8;0;1;1;7;15;0;0;5;Human,Civilian,Writer,Communicator,Resourceful;female,organic,ds9,kira,crew_max_rarity_5
7;3;0.02877698;0.033333335;4;704;901;0;0;0;673;51;159;0;0;0;925;91;210;188;6;12;0;0;0;0;0;0;0;263;295;901;0;608;716;803;809;513;649;872;0;604;714;694;580;461;622;809;0;438;600;238;448;494;603;341;649;360;1;False;334;0;False;False;False;False;False;False;True;False;False;475;450;108;140;9;8;6;6;0;0;0;0;0;1;2;5;Criminal,Thief,Villain,Civilian,Pakled;nonhuman,male,organic,tng,grebnedlog,crew_max_rarity_4
3;3;0.035971224;0.07310705;5;39;282;515;79;177;0;0;0;987;155;304;1291;216;415;0;0;0;0;0;0;122;117;274;280;0;0;58;154;271;452;170;329;5;76;142;319;423;650;308;429;44;98;258;390;633;0;158;327;603;0;59;417;65;22;False;329;3;False;False;False;False;False;False;True;False;False;525;500;170;150;9;12;10;8;0;2;0;4;1250;0;0;7;Human,Astrophysicist,Inspiring,Tactician,Federation,Costumed,Starfleet;male,ageofsail,organic,tng,captain,picard,crew_max_rarity_5
10;2;0.02877698;0.01305483;5;414;477;974;116;295;0;0;0;0;0;0;0;0;0;0;0;0;1219;194;545;0;0;93;110;0;0;337;466;812;0;792;0;849;0;104;91;334;438;260;296;350;493;21;23;755;0;851;0;113;103;811;77;145;8;False;327;1;False;False;False;False;False;False;False;False;True;550;150;190;100;7;14;8;8;0;1;0;3;15;0;0;8;Human,Ocampa,Doctor,Federation,Starfleet,Romantic,Caregiver,Telepath;female,organic,voy,linnis_paris,crew_max_rarity_5
10;2;0.02877698;0.01305483;4;772;699;620;110;271;0;0;0;0;0;0;0;0;0;0;0;0;785;175;344;0;0;219;208;0;0;631;507;929;0;925;0;939;0;429;252;622;472;428;317;639;531;121;64;915;0;937;0;404;257;912;272;449;3;False;322;1;False;False;False;False;False;False;True;False;False;425;475;205;125;7;12;10;10;0;1;0;5;10000;0;0;4;Doctor,Federation,Starfleet,Human;male,organic,tng,martinez,crew_max_rarity_4
7;3;0.035971224;0.21443737;5;105;342;0;0;0;989;151;310;1289;141;346;477;99;231;0;0;0;0;0;0;14;42;0;0;120;120;123;359;28;135;94;296;99;198;59;283;207;375;528;0;455;580;488;0;198;334;110;191;166;309;411;450;355;6;False;320;0;False;False;False;False;False;False;False;False;True;610;225;60;245;8;12;8;8;0;2;4;8;10;0;0;6;Nacene,Desperate,Brutal,Telepath,CulturalFigure,Telekinetic;female,organic,voy,suspiria,crew_max_rarity_5
6;3;0.01438849;0.005221932;4;581;555;0;0;0;0;0;0;0;0;0;839;177;385;620;65;150;278;77;207;0;0;0;0;0;0;876;0;875;0;543;683;482;412;630;544;861;0;412;463;413;307;456;369;518;621;479;404;597;522;119;197;222;3;False;320;0;False;False;False;False;False;False;False;False;True;600;415;133;175;8;8;8;6;0;0;0;0;0;0;0;6;Ocampa,Desperate,Civilian,Botanist,Prodigy,Telepath;nonhuman,female,organic,voy,kes,crew_max_rarity_4
3;3;0.021582734;0.055555556;5;31;239;939;148;412;1334;174;365;543;93;207;0;0;0;0;0;0;0;0;0;353;368;110;91;8;18;53;81;85;192;349;556;488;647;309;515;2;26;165;218;243;319;138;189;75;264;168;424;39;231;710;411;618;4;False;320;0;False;False;False;False;True;False;False;False;False;250;525;105;205;6;12;10;4;0;2;1;1;250;0;0;6;Human,Desperate,Botanist,Brutal,Civilian,Android;female,artificial_life,pic,dahj,admiral,crew_max_rarity_5
8;2;0.035971224;0.1;4;700;472;0;0;0;880;184;496;612;129;331;0;0;0;0;0;0;0;0;0;304;276;0;0;185;121;571;401;175;71;510;328;611;492;495;318;370;158;826;0;888;0;807;0;332;140;475;272;279;120;877;807;846;22;False;315;1;False;False;False;False;False;False;False;True;False;450;300;127;225;8;8;6;6;0;0;0;0;0;0;0;5;MirrorUniverse,Starfleet,TerranEmpire,Human,Brutal;male,organic,tos,lieutenant,chekov,crew_max_rarity_4
4;3;0.035971224;0.07310705;3;868;886;384;41;107;0;0;0;190;60;113;518;61;183;0;0;0;0;0;0;595;597;349;373;0;0;719;575;883;747;874;717;665;536;851;673;814;800;676;533;586;509;658;492;958;0;796;744;949;0;743;927;667;20;True;313;1;False;False;False;False;True;False;False;False;False;384;500;130;180;4;10;12;6;0;1;0;2;15;0;0;7;Human,Chef,Romantic,Caregiver,Gambler,Civilian,Federation;male,organic,pic,riker,crew_max_rarity_3
3;3;0.01438849;0.02972399;5;139;526;971;82;199;0;0;0;0;0;0;0;0;0;1309;219;448;596;47;109;0;0;95;141;0;0;283;630;736;0;73;136;766;0;336;699;290;614;12;56;314;646;49;268;82;158;781;0;319;656;73;7;346;21;False;313;2;False;False;False;False;False;False;False;False;True;450;425;75;125;7;8;8;8;0;1;0;6;2000;0;0;8;Federation,Starfleet,Hologram,Doctor,Innovator,Musician,Resourceful,Human;nonhuman,male,artificial_life,voy,emh,crew_max_rarity_5
8;2;0.035971224;0.054545455;4;730;730;0;0;0;906;155;311;0;0;0;640;131;244;0;0;0;0;0;0;0;0;0;0;165;178;912;0;476;449;903;0;628;577;890;0;425;370;834;0;609;523;822;0;375;330;212;158;323;304;588;821;512;5;False;313;1;False;False;False;False;True;False;False;False;False;355;425;177;250;9;10;8;6;0;2;0;0;0;0;0;5;Human,Betazoid,Costumed,Civilian,Linguist;female,nonhuman,pic,kestra,crew_max_rarity_4
3;3;0.01438849;0.04883227;5;123;355;1283;183;431;0;0;0;0;0;0;454;88;169;0;0;0;1038;112;299;0;0;11;18;0;0;114;236;733;0;706;0;545;700;147;384;96;224;97;174;60;100;7;38;663;0;575;730;150;371;478;104;51;23;False;308;1;False;False;False;False;False;False;False;False;True;350;375;185;250;10;10;8;8;0;1;0;0;0;0;0;7;Starfleet,Federation,Human,Resourceful,Survivalist,Exobiology,Gardener;female,organic,voy,admiral,janeway,crew_max_rarity_5
3;3;0.035971224;0.07310705;5;46;238;1281;194;460;0;0;0;498;95;241;1003;120;291;0;0;0;0;0;0;391;386;15;13;0;0;27;42;461;572;361;496;135;252;320;461;83;194;88;151;4;47;61;139;635;0;307;552;606;0;195;420;197;12;False;306;1;False;False;False;False;False;False;False;False;True;525;475;113;200;7;10;8;6;0;1;1;7;10;0;0;6;Human,Maquis,Federation,Starfleet,Diplomat,Prisoner;male,organic,voy,bridge_crew,chakotay,crew_max_rarity_5
7;3;0.035971224;0.07310705;4;513;693;604;77;198;0;0;0;419;51;160;872;130;286;0;0;0;0;0;0;450;470;231;234;0;0;351;369;660;714;602;682;309;355;576;637;574;623;395;408;167;187;354;375;813;0;481;547;804;0;360;699;309;10;False;306;0;False;False;True;False;False;False;False;False;False;455;325;70;75;7;12;10;8;0;2;2;1;250;0;0;4;Ikaaran,Human,Desperate,Survivalist;female,organic,ent,first_officer,karyn,crew_max_rarity_4
7;2;0.02877698;0.018181818;5;409;711;0;0;0;1289;188;418;0;0;0;0;0;0;1055;83;184;0;0;0;0;0;0;0;27;25;813;0;243;337;308;616;845;0;753;0;162;223;256;413;818;0;651;0;22;71;256;355;111;174;313;177;756;9;False;301;2;True;False;False;False;False;False;False;False;False;350;275;90;225;8;10;10;6;0;0;4;7;20;0;0;7;Human,Federation,Starfleet,Veteran,UndercoverOperative,Duelist,JuryRigger;male,organic,obrien,ds9,crew_max_rarity_5
4;3;0.021582734;0.027600849;4;554;820;0;0;0;372;63;109;0;0;0;660;94;213;0;0;0;903;56;177;0;0;0;0;461;488;871;0;685;748;854;0;592;641;346;609;705;771;750;0;576;608;262;412;605;659;429;475;222;379;549;222;119;2;False;299;1;False;False;False;False;False;False;False;False;True;455;315;138;200;9;12;6;10;2;1;0;3;20;0;0;5;Brutal,Ocampa,Telepath,Diplomat,Civilian;nonhuman,male,organic,voy,tanis,crew_max_rarity_4
2;3;0.021582734;0.055555556;4;482;784;414;31;91;958;137;271;644;61;180;0;0;0;0;0;0;0;0;0;276;321;332;354;144;165;354;521;178;297;490;641;603;710;474;589;181;301;460;557;684;811;422;509;324;392;455;557;270;370;836;680;790;23;False;294;2;False;True;False;False;False;False;False;False;False;315;375;40;250;5;14;8;12;0;0;0;4;1500;0;0;7;Starfleet,Human,Federation,Inspiring,Explorer,Tactician,Survivalist;male,evsuit,organic,dsc,pike,crew_max_rarity_4
1;3;0.02877698;0.05221932;5;40;2;971;370;792;0;0;0;0;0;0;409;222;482;787;236;611;0;0;0;0;0;97;36;0;0;118;20;708;0;186;63;472;283;636;0;105;22;4;1;39;2;71;22;199;82;466;251;604;0;36;114;297;27;False;294;3;False;True;False;False;False;False;False;False;False;400;390;70;100;7;12;8;6;0;2;1;4;1100;0;0;8;UndercoverOperative,Federation,Starfleet,Desperate,Astrophysicist,Xenoanthropology,Human,Inspiring;evsuit,female,organic,dsc,gauntlet_jackpot,burnham,crew_max_rarity_5
4;3;0.01438849;0.04883227;5;77;56;1279;176;419;0;0;0;0;0;0;810;279;570;0;0;0;486;93;227;0;0;17;26;0;0;111;261;717;0;687;0;314;188;340;492;93;245;94;193;6;7;30;59;644;0;298;154;326;480;188;214;45;15;False;293;0;False;False;False;False;False;False;True;False;False;505;200;23;30;7;14;8;8;0;1;1;7;15;0;0;5;Kataan,Botanist,Geologist,Musician,Civilian;male,organic,tng,picard,crew_max_rarity_5
7;3;0.035971224;0.21443737;4;529;96;0;0;0;482;187;361;337;92;191;682;235;573;0;0;0;0;0;0;523;496;0;0;387;313;679;619;418;197;624;580;330;77;591;538;566;278;740;0;418;113;722;0;490;246;215;20;460;218;366;709;312;14;False;288;1;False;False;False;False;True;False;False;False;False;525;325;20;175;7;12;6;10;0;1;0;5;8000;0;0;5;Human,Federation,Desperate,Civilian,Diplomat;male,organic,pic,picard,crew_max_rarity_4
4;3;0.035971224;0.21443737;5;38;361;0;0;0;523;108;254;1072;78;187;1239;207;426;0;0;0;0;0;0;69;132;0;0;355;345;211;642;122;315;172;603;14;157;145;558;382;486;504;0;115;238;461;0;342;439;49;85;290;421;74;415;78;30;False;285;1;False;True;False;False;False;False;False;False;False;370;225;40;200;10;8;10;10;0;2;0;0;0;0;0;5;Klingon,Romantic,Caregiver,CulturalFigure,Politician;female,organic,nonhuman,dsc,lrell,crew_max_rarity_5
8;3;0.02877698;0.05221932;4;645;835;612;69;140;0;0;0;0;0;0;375;61;131;871;83;209;0;0;0;0;0;224;247;0;0;618;742;887;0;428;576;732;772;856;0;610;721;155;242;399;501;388;434;417;532;748;809;842;0;287;251;599;10;False;285;0;False;False;False;False;False;False;True;False;False;505;350;170;200;6;15;10;8;0;1;0;2;15;0;0;7;Human,QuantumMechanics,Explorer,Civilian,Prodigy,WarpTheorist,Federation;male,organic,tng,wesley,crew_max_rarity_4
7;3;0.02877698;0.033333335;5;223;754;0;0;0;1315;174;309;0;0;0;536;47;111;1061;52;128;0;0;0;0;0;0;0;15;49;767;0;200;437;248;714;544;803;676;0;119;356;222;506;514;783;539;0;20;155;74;319;74;290;45;154;415;4;False;280;1;False;False;False;False;False;False;True;False;False;450;490;173;200;9;10;8;8;2;0;0;1;400;0;0;4;Caregiver,Diplomat,Shapeshifter,Allasomorph;female,organic,tng,nonhuman,anya,crew_max_rarity_5
5;2;0.035971224;0.054545455;4;773;921;0;0;0;650;84;139;0;0;0;942;97;151;0;0;0;0;0;0;0;0;0;0;272;309;929;0;643;703;926;0;558;704;912;0;637;692;872;0;532;679;853;0;556;603;277;478;524;585;495;859;432;24;False;278;1;True;False;False;False;False;False;False;False;False;375;415;216;135;9;8;8;5;0;0;0;0;0;0;0;4;Klingon,Romantic,Federation,Starfleet;nonhuman,male,organic,worf,ds9,crew_max_rarity_4
4;3;0.021582734;0.014861995;5;91;256;1279;214;439;0;0;0;481;80;181;0;0;0;0;0;0;994;150;319;415;444;18;14;0;0;31;61;496;658;398;615;527;689;17;96;89;197;90;155;118;228;6;26;652;0;773;0;158;305;728;108;201;3;False;278;1;False;False;False;False;False;False;True;False;False;495;425;125;200;10;10;8;8;0;1;0;0;0;0;0;4;Human,Starfleet,Federation,Exobiology;male,organic,tng,elaforge,crew_max_rarity_5
5;3;0.021582734;0.033333335;5;170;157;0;0;0;0;0;0;473;72;228;1008;99;230;0;0;0;1106;310;572;418;431;0;0;0;0;466;598;503;619;407;555;167;352;10;7;750;0;550;0;275;581;81;69;681;0;347;628;71;55;227;46;14;19;False;273;1;False;False;False;False;True;False;False;False;False;400;325;15;70;7;10;6;5;0;2;2;7;20;0;0;9;Human,Starfleet,Federation,Civilian,Caregiver,Inspiring,Empath,Counselor,Betazoid;female,organic,nonhuman,pic,troi,crew_max_rarity_5
9;3;0.01438849;0.04883227;4;675;671;866;152;339;0;0;0;0;0;0;158;6;12;0;0;0;644;127;300;0;0;140;142;0;0;419;373;897;0;890;0;852;874;479;368;414;355;306;249;386;376;82;57;867;0;862;880;444;360;822;301;408;19;False;271;1;False;True;False;False;False;False;False;False;False;280;450;65;200;6;12;8;8;0;1;4;4;1000;0;0;7;Human,Starfleet,Federation,Geneticist,Exobiology,Maverick,Crafty;male,dsc,larkin,crew_max_rarity_4
